ID,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Name_hash
114847,M,24.0,196.0,98.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold,cd3f6006535c2ec962968e7a1721a12eb6ad1c7ce2f7feb91a529529d2ac8de6
114847,M,28.0,196.0,98.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold,cd3f6006535c2ec962968e7a1721a12eb6ad1c7ce2f7feb91a529529d2ac8de6
114849,M,20.0,190.0,92.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Bronze,82cd690aa3417d9d4a04cca4018e2c53bf072b79abd1935301c34af294b38f8a
115010,F,25.0,172.0,62.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Bronze,31518559972a120276471c3fe82da6967639eab8a1edf82ce602c50e78a09715
115010,F,29.0,172.0,62.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,,31518559972a120276471c3fe82da6967639eab8a1edf82ce602c50e78a09715
115210,F,29.0,174.0,70.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,,1d0f9c539406dec691c52e325fc220ff762e3008d17993703092302b85406a33
115210,F,33.0,174.0,70.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,,1d0f9c539406dec691c52e325fc220ff762e3008d17993703092302b85406a33
115211,F,22.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,,66ffb255ac553357cf93b8447a4d9a586320eb6b8c2b39f76f8933c6f7491dbd
115225,F,24.0,178.0,59.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,,b691f32515586cf43076262af44fae2605064280ba74e8dfb5a47655413b077a
115241,M,26.0,183.0,79.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,,735150cf7639b9b4987c57079203013d629182450116fcf4be4ccefa9d8cd7df
115488,M,25.0,183.0,87.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold,bd198001ec42637effbf6bb6bcdaab75f4a1b6251c2c50d7f83899e133c4d588
115488,M,25.0,183.0,87.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,bd198001ec42637effbf6bb6bcdaab75f4a1b6251c2c50d7f83899e133c4d588
115488,M,29.0,183.0,87.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",,bd198001ec42637effbf6bb6bcdaab75f4a1b6251c2c50d7f83899e133c4d588
115488,M,29.0,183.0,87.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,bd198001ec42637effbf6bb6bcdaab75f4a1b6251c2c50d7f83899e133c4d588
115489,F,19.0,162.0,47.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,,dbbd7adeffaa559d23664c380bffb90284c7d5961fe7731cff44e2363fb4d4e9
115489,F,19.0,162.0,47.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,,dbbd7adeffaa559d23664c380bffb90284c7d5961fe7731cff44e2363fb4d4e9
115489,F,19.0,162.0,47.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,,dbbd7adeffaa559d23664c380bffb90284c7d5961fe7731cff44e2363fb4d4e9
115489,F,19.0,162.0,47.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,,dbbd7adeffaa559d23664c380bffb90284c7d5961fe7731cff44e2363fb4d4e9
115489,F,19.0,162.0,47.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,,dbbd7adeffaa559d23664c380bffb90284c7d5961fe7731cff44e2363fb4d4e9
115489,F,19.0,162.0,47.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,,dbbd7adeffaa559d23664c380bffb90284c7d5961fe7731cff44e2363fb4d4e9
115714,M,20.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Long Jump,,69050d12eabef5f8c3e15e14b420585550ecafd800eca4e5f0d8da713497783e
115714,M,20.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Discus Throw,,69050d12eabef5f8c3e15e14b420585550ecafd800eca4e5f0d8da713497783e
115714,M,26.0,,,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Discus Throw,,69050d12eabef5f8c3e15e14b420585550ecafd800eca4e5f0d8da713497783e
115714,M,26.0,,,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",,69050d12eabef5f8c3e15e14b420585550ecafd800eca4e5f0d8da713497783e
115714,M,26.0,,,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",,69050d12eabef5f8c3e15e14b420585550ecafd800eca4e5f0d8da713497783e
115735,F,36.0,172.0,65.0,Hungary,HUN,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Women's Two,,d0a231579b3ec9728e392018af6c12bee52e3f66f691157b8f25894db9b14c70
115805,M,18.0,187.0,84.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,,48d6f08dda924b96fb9c114bb14d5b6557eb6bff65f12b09488e34328c96e41f
115980,F,22.0,175.0,84.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,,b1c71be3404ba3710ffef9eb219473bab4dfdeea25c33cc51ca39736e18d722a
115980,F,26.0,175.0,84.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Discus Throw,,b1c71be3404ba3710ffef9eb219473bab4dfdeea25c33cc51ca39736e18d722a
116140,F,24.0,162.0,54.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,,c2090d37d4c2db6232f18e6c65ffe065c20342cc565a5268c5ef17feb373d3f8
116166,M,22.0,187.0,81.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Gold,19fbf187c61bbe3c922458c071121852ed4b176c10d8ba1cd1815a49d488d20f
116166,M,26.0,187.0,81.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Bronze,19fbf187c61bbe3c922458c071121852ed4b176c10d8ba1cd1815a49d488d20f
116167,M,18.0,,,Hungary,HUN,1960 Winter,1960,Winter,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",,f2d2e90ddaf51b99ad9b6b6431f727eb2110cbd190b0f6f267f1de86c4e85f54
116200,M,23.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,,9eabfafaa057af45a51bf599476912b65dd5d19079214a1736b10de9caf80d57
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,21.0,171.0,62.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,25.0,171.0,62.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,29.0,171.0,62.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,29.0,171.0,62.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,29.0,171.0,62.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,29.0,171.0,62.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116616,M,29.0,171.0,62.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,,9a0b208426ca1c8d958d2e8eabb3032994195c0f0d9d3b311af3b2eb64e73833
116721,M,21.0,170.0,66.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",,3b95cd7088004b3211b017a26d0185cd6e7882ba3fc7835d6f35ce20cdaecec5
116721,M,21.0,170.0,66.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",,3b95cd7088004b3211b017a26d0185cd6e7882ba3fc7835d6f35ce20cdaecec5
116724,M,27.0,174.0,58.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 10,000 metres",,c9aee08c0c8059cebd2225ead036c02e71ad66b62a5b3ceb9dd8775ff747c392
116724,M,27.0,174.0,58.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,,c9aee08c0c8059cebd2225ead036c02e71ad66b62a5b3ceb9dd8775ff747c392
116724,M,31.0,174.0,58.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,,c9aee08c0c8059cebd2225ead036c02e71ad66b62a5b3ceb9dd8775ff747c392
116777,M,26.0,179.0,77.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,,8db8165c29b98580cc1bb8908c1f5663794a8494a1c872a83ef267ddc517d6f9
117304,M,45.0,165.0,70.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,3006d6fa1e71b45b901929774c31f06386dbd60926a4cb36edcc7b6d15ecfd16
117304,M,45.0,165.0,70.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",,3006d6fa1e71b45b901929774c31f06386dbd60926a4cb36edcc7b6d15ecfd16
117305,M,18.0,186.0,80.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117305,M,18.0,186.0,80.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117305,M,18.0,186.0,80.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117305,M,22.0,186.0,80.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117305,M,22.0,186.0,80.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117305,M,26.0,186.0,80.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117305,M,26.0,186.0,80.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,0dd5d65054ed964768427ad1835c0a24c84a9d6bc39d7fa162d22a2378fbdf61
117306,M,21.0,185.0,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,36e72f45323fc42c481887fa4295e0179664c1c1a95441fe14d52f823c1322e3
117308,M,33.0,182.0,97.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",,fad5122889e58dcf5a000901489559494ffa490d1e1c54a212e94640ca25b808
117312,M,28.0,194.0,94.0,Hungary,HUN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,,baf29f155a48c58caac7df3eec67053f8faa9d29218c8691289d2f9aeaa0f5a5
117313,M,25.0,186.0,78.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",,baf29f155a48c58caac7df3eec67053f8faa9d29218c8691289d2f9aeaa0f5a5
117315,F,26.0,173.0,57.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,,2768181da395385d619822c4e77e114b10d153b2ce6098d1552fcf14a7314f29
117316,M,26.0,188.0,85.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Gold,c221dae67beb1be5c61d15f01383e9932e8407dc79107cf4956160c8f5bd55f4
117316,M,30.0,188.0,85.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Individual",Gold,c221dae67beb1be5c61d15f01383e9932e8407dc79107cf4956160c8f5bd55f4
117316,M,30.0,188.0,85.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Team",Silver,c221dae67beb1be5c61d15f01383e9932e8407dc79107cf4956160c8f5bd55f4
